,Term,Age1,MUDI,Avg Transactions,Avg Bal,Avg Turnover,Time with Bank Years,Total Salary,Multiple Customers,Single Purpose,Outcome_G
7543,60,4709,0,2,66,291,10,299,1,0,1
7544,60,4400,0,2,11762,13506,6,39,1,0,1
7545,18,5105,1,36,2355,5036,10,63,0,0,1
7546,24,2602,0,13,7471,2247,11,29,0,1,1
7547,60,3506,1,25,394,2299,1,29,0,1,1
7548,24,5909,0,43,1197,6186,10,39,0,1,1
7549,36,3108,2,42,543,3659,15,35,0,1,1
7550,48,4603,2,42,275,3526,11,34,0,1,1
7551,60,3005,0,5,125,652,8,49,0,0,1
7552,27,4902,6,1,4574,183,13,95,0,0,1
7553,36,2801,0,20,1992,2219,5,24,0,1,1
7554,60,4108,0,11,1833,2503,11,28,0,1,1
7555,15,4809,5,20,81,1464,18,14,0,0,1
7556,48,4109,0,44,915,3417,19,41,1,1,1
7557,60,3110,0,27,826,2298,6,31,0,1,1
7558,36,3304,0,55,2700,3674,10,37,0,1,1
7559,60,2911,2,30,279,2390,8,30,0,1,1
7560,12,2707,0,25,911,3261,5,58,0,0,1
7561,48,5108,0,38,2231,4976,10,57,0,1,1
7562,36,4207,0,47,3025,3717,18,57,0,1,1
7563,48,4804,4,33,1491,2809,10,34,0,1,1
7564,42,4110,4,39,977,5169,9,54,0,0,1
7565,12,3301,0,30,933,5283,3,45,0,1,1
7566,48,4707,4,59,829,1813,10,34,1,1,1
7567,12,2210,0,42,11,2238,10,22,0,1,1
7568,36,3101,6,13,537,2425,11,38,0,1,1
7569,24,4605,5,43,510,3267,10,56,0,1,1
7570,21,2210,0,47,713,2490,17,28,0,1,1
7571,48,3809,0,0,548,0,5,20,0,1,1
7572,36,2611,0,28,257,3261,10,34,0,1,1
7573,48,4800,4,1,2992,0,9,20,0,0,1
7574,36,3402,0,41,915,4018,14,36,0,1,1
7575,48,4504,1,38,524,4143,17,78,1,1,1
7576,48,2802,1,29,403,2379,10,39,0,1,1
7577,60,3702,0,57,1815,4353,14,56,1,1,1
7578,24,2907,0,68,341,3493,9,38,0,1,1
7579,9,4511,0,47,490,5764,9,58,1,1,1
7580,30,2708,0,22,241,2181,10,29,0,1,1
7581,48,4108,0,0,0,0,10,100,0,1,1
7582,36,5911,1,22,3869,2333,10,12,0,0,1
7583,24,4709,5,44,1409,2822,12,31,0,0,1
7584,18,2806,0,43,765,3257,12,44,0,1,1
7585,12,7304,0,32,384,1838,10,17,1,1,1
7586,36,4207,0,21,10067,2995,15,50,0,1,1
7587,48,3305,1,45,857,6090,7,86,1,1,1
7588,48,4309,0,61,1299,2516,6,33,0,1,1
7589,18,5300,0,41,245,3115,9,42,0,1,1
7590,36,6700,0,51,1009,2471,10,21,0,0,1
7591,24,3401,0,43,5876,10258,11,31,0,1,1
7592,60,4204,0,81,1667,4769,5,39,0,1,1
7593,12,5100,0,13,432,216,15,26,0,1,1
7594,60,5207,2,40,1683,4991,7,52,0,1,1
7595,36,3010,0,38,3914,3354,3,30,0,0,1
7596,6,5511,5,30,7,1540,4,0,0,0,1
7597,24,4701,0,32,1466,6495,15,84,1,1,1
7598,48,3310,0,0,0,0,16,70,1,1,1
7599,36,2400,0,24,670,1904,4,25,0,1,1
7600,36,4203,0,13,386,1891,17,23,0,1,1
7601,60,5006,0,0,0,0,11,100,1,1,1
7602,36,5106,3,60,913,6245,11,56,0,1,1
7603,24,6204,2,51,2232,4503,9,43,0,0,1
7604,60,7309,0,30,768,1359,10,12,0,1,1
7605,24,4606,2,10,1476,309,10,10,0,0,1
7606,60,4409,0,21,292,3883,9,39,0,1,1
7607,48,2907,4,21,279,2204,5,18,0,0,1
7608,48,3801,4,34,193,4126,10,55,1,0,1
7609,48,5309,4,39,3189,3111,10,27,1,0,1
7610,48,2703,0,9,804,3033,2,44,0,1,1
7611,60,2903,2,57,569,4609,4,26,1,0,1
7612,36,3205,1,2,1378,210,9,38,0,0,1
7613,18,2602,0,11,1019,1041,17,15,0,1,1
7614,48,4900,1,5,512,333,3,32,0,0,1
7615,24,2404,0,31,331,2266,16,61,1,1,1
7616,30,5906,1,48,1503,2888,5,47,1,1,1
7617,48,4604,0,66,5159,9154,10,58,0,0,1
7618,24,3404,0,9,37,3142,22,43,0,0,1
7619,36,4711,0,30,1142,1581,17,20,0,1,1
7620,24,4809,6,31,35,1380,10,10,0,0,1
7621,18,3706,0,3,1603,508,13,28,0,1,1
7622,60,5311,4,13,4589,1196,17,56,0,0,1
7623,60,4401,0,59,7866,19706,15,249,0,1,1
7624,36,4603,2,104,654,10782,9,66,1,1,1
7625,96,4203,0,49,13801,2520,10,9,0,0,1
7626,24,5307,2,26,1134,2227,10,41,0,0,1
7627,12,3109,0,7,2007,2291,10,52,0,0,1
7628,42,4105,4,64,512,6120,15,12,0,0,1
7629,36,2600,4,14,219,2029,7,29,0,1,1
7630,60,6307,0,7,1586,1905,18,27,0,1,1
7631,30,3611,5,45,445,3449,10,33,0,1,1
7632,48,3309,3,1,3435,168,18,13,0,0,1
7633,60,2308,0,37,225,2245,2,31,0,1,1
7634,24,2710,2,63,298,3938,11,46,0,1,1
7635,120,5705,0,17,560,743,12,0,0,0,1
7636,36,2307,6,12,22,615,7,21,0,1,1
7637,24,2706,6,25,408,3831,8,52,0,0,1
7638,48,2803,4,15,564,1345,11,9,0,0,1
7639,48,4901,4,16,285,2079,11,36,1,1,1
7640,12,3301,0,51,7892,8964,5,100,0,0,1
7641,12,5308,0,30,4602,5066,7,20,0,1,1
7642,60,6102,0,38,979,4951,10,40,0,1,1
7643,36,3401,0,32,784,2986,13,40,0,1,1
7644,60,4908,0,19,7965,7960,12,48,0,1,1
7645,24,4309,6,11,4865,1326,11,24,0,0,1
7646,60,5208,3,26,1941,4174,16,91,1,0,1
7647,36,4202,0,44,355,4728,10,40,0,1,1
7648,15,4800,1,9,323,1256,11,0,0,0,1
7649,36,4004,0,27,1986,2949,4,34,0,1,1
7650,36,2907,0,19,3918,3187,5,53,0,1,1
7651,60,6606,0,30,8735,1535,10,33,0,1,1
7652,24,5801,6,17,272,1575,10,21,0,0,1
7653,60,5906,1,24,1090,3239,12,39,0,1,1
7654,60,4904,3,45,2181,4722,10,70,0,0,1
7655,36,5305,2,15,13468,2247,4,0,1,0,1
7656,54,5802,0,57,4162,4417,10,53,1,0,1
7657,24,4011,2,55,184,7725,5,78,0,1,1
7658,12,2710,2,15,159,1721,11,28,0,1,1
7659,60,3701,0,26,16734,2517,2,30,0,1,1
7660,36,5006,0,12,993,1411,10,20,0,1,1
7661,24,5010,2,24,747,2241,9,48,1,1,1
7662,36,4709,4,41,1667,2755,15,69,1,0,1
7663,60,3507,0,28,1249,3640,10,54,0,0,1
7664,48,2007,2,25,1204,2617,14,23,0,1,1
7665,60,5501,0,51,1998,5649,7,90,0,1,1
7666,12,4902,0,23,269,345,3,2,0,1,1
7667,60,4300,0,20,616,2514,10,36,0,1,1
7668,36,3406,0,14,969,3213,7,57,0,1,1
7669,12,4907,0,50,2405,3389,13,43,1,1,1
7670,120,4210,0,56,794,5368,9,62,1,0,1
7671,21,3001,3,23,553,3651,9,38,0,1,1
7672,24,3008,2,8,302,1133,3,26,0,1,1
7673,72,3701,0,50,327,3123,5,11,0,0,1
7674,72,4901,0,20,1422,5107,10,78,0,0,1
7675,60,2908,0,38,2098,4114,9,62,0,1,1
7676,12,4802,0,6,30439,27386,9,238,1,1,1
7677,72,3807,0,1,429,1414,14,28,0,1,1
7678,48,4909,2,21,907,3021,10,40,0,1,1
7679,60,5305,6,39,13799,14125,16,0,1,0,1
7680,84,5502,4,27,13996,4656,13,37,1,0,1
7681,60,6602,0,25,3911,8726,10,37,1,1,1
7682,60,4908,0,0,0,0,4,32,0,0,1
7683,36,4005,4,23,1266,2346,3,45,1,0,1
7684,60,5400,0,39,178,6179,9,85,0,1,1
7685,48,3600,4,29,107,1515,9,57,1,1,1
7686,24,2805,0,33,1434,7420,10,68,0,1,1
7687,60,4503,0,39,2114,4839,7,34,0,1,1
7688,60,3806,0,42,6770,20450,15,126,0,1,1
7689,60,3402,0,27,801,3328,9,37,0,1,1
7690,48,4207,0,31,1231,6825,10,103,0,1,1
7691,60,2810,1,46,82,2580,16,81,1,0,1
7692,12,6311,0,2,2153,1900,1,534,0,0,1
7693,36,3601,0,43,1719,3982,12,33,0,0,1
7694,48,2901,1,18,388,3375,9,75,1,1,1
7695,48,4009,0,38,1656,3038,10,43,0,1,1
7696,24,3906,0,44,6092,5917,5,55,0,1,1
7697,12,3501,0,25,1505,3262,2,36,0,1,1
7698,120,5408,0,0,0,0,20,28,1,0,1
7699,60,3610,0,31,1484,2734,8,38,0,1,1
7700,12,2308,0,3,156,41,2,23,1,1,1
7701,36,3807,5,13,864,2547,10,37,0,1,1
7702,36,4406,1,25,2146,5552,4,130,0,1,1
7703,48,4909,0,37,980,4786,4,70,0,1,1
7704,12,2509,2,21,959,2677,3,33,0,1,1
7705,48,2605,0,0,0,0,2,0,0,0,1
7706,24,3302,0,40,1988,5021,5,52,0,1,1
7707,24,6210,0,20,5205,1794,11,10,0,1,1
7708,60,5502,1,32,536,2669,5,16,1,0,1
7709,36,2605,0,27,9636,4257,4,34,0,1,1
7710,60,3205,6,29,172,2961,15,27,0,1,1
7711,60,3108,0,21,2965,4280,6,31,0,1,1
7712,60,5704,0,0,0,0,9,5,0,0,1
7713,18,3204,6,75,1217,5524,11,43,0,1,1
7714,24,7003,5,1,20711,47,10,11,0,0,1
7715,48,2403,0,20,2723,2266,7,26,0,1,1
7716,12,2405,0,33,302,1759,2,23,0,0,1
7717,18,3501,0,0,0,0,3,49,0,1,1
7718,84,4805,0,39,2085,3372,9,50,0,0,1
7719,60,5300,0,58,2048,2737,10,60,0,0,1
7720,36,5101,5,34,1561,3377,10,35,0,1,1
7721,48,5711,0,25,2950,3488,5,53,0,1,1
7722,9,4910,5,14,10,2908,10,33,0,0,1
7723,60,5405,2,57,182,2974,10,34,0,1,1
7724,60,5000,6,71,241,5018,23,50,1,0,1
7725,60,4200,0,4,117,530,9,33,1,1,1
7726,48,3706,0,13,1972,2608,9,30,0,0,1
7727,60,3305,4,24,399,2835,9,103,1,0,1
7728,60,3302,0,34,2015,3511,9,47,1,1,1
7729,24,4107,2,30,641,4069,11,50,1,1,1
7730,36,4705,4,25,1653,4513,13,53,0,1,1
7731,36,5507,6,43,233,3865,9,55,0,1,1
7732,36,5602,0,32,1298,2680,14,35,0,1,1
7733,42,3807,0,72,4071,8299,11,79,0,0,1
7734,48,5309,0,29,3010,4605,10,91,1,0,1
7735,24,4008,0,26,476,2421,11,56,1,1,1
7736,36,4910,0,61,501,9084,6,96,1,1,1
7737,60,5301,0,23,417,1809,6,24,0,1,1
7738,60,4201,0,2,97,151,13,51,0,0,1
7739,36,4904,0,40,697,2202,9,40,0,1,1
7740,36,4302,1,69,678,4507,17,51,1,1,1
7741,36,5510,0,43,3799,4453,11,59,0,1,1
7742,24,4508,0,0,0,0,10,29,1,1,1
7743,18,2201,0,39,1996,1177,16,22,0,0,1
7744,12,4109,3,83,844,5615,10,77,0,1,1
7745,48,3411,1,38,705,4205,14,40,0,0,1
7746,60,5402,0,0,0,0,5,61,1,1,1
7747,60,4102,4,13,178,2320,11,24,0,0,1
7748,72,4501,0,20,596,1456,10,15,0,1,1
7749,60,5210,5,24,4201,4062,11,55,0,0,1
7750,36,4009,4,37,1316,3438,10,54,1,0,1
7751,12,5609,0,15,14,1220,14,10,0,1,1
7752,36,4908,0,6,3857,1321,17,77,0,1,1
7753,60,2901,0,46,1715,3066,11,43,0,1,1
7754,48,4009,0,2,49507,49762,16,41,0,1,1
7755,12,2803,0,42,110,2992,15,42,0,1,1
7756,60,3409,0,39,172,2380,10,42,0,0,1
7757,48,2810,2,56,339,5852,13,42,0,1,1
7758,60,3908,3,26,814,2718,12,35,0,0,1
7759,12,4000,3,18,114,1859,4,25,0,0,1
7760,36,5904,0,14,17533,8910,9,33,0,1,1
7761,36,2605,0,24,1311,2819,6,41,0,1,1
7762,60,3403,3,51,806,4380,2,45,0,1,1
7763,36,5610,0,18,881,3711,10,77,0,1,1
7764,48,3002,0,44,177,2125,11,16,0,0,1
7765,36,5507,6,30,1639,4122,10,40,0,0,1
7766,60,4910,6,7,8599,317,12,69,1,0,1
7767,18,7109,2,27,196,1142,10,13,0,0,1
7768,24,3101,0,26,1740,3668,14,44,0,1,1
7769,48,5309,4,20,961,2645,18,55,0,1,1
7770,60,3103,4,55,647,3899,8,80,1,0,1
7771,60,4305,2,19,183,792,9,0,1,0,1
7772,36,3810,2,5,428,43393,11,54,0,1,1
7773,36,3205,0,31,3741,5463,3,57,0,1,1
7774,12,5802,0,21,130,922,10,22,0,1,1
7775,60,4003,2,13,929,2307,8,34,0,0,1
7776,60,5009,1,23,550,2703,9,42,1,1,1
7777,12,2402,4,20,295,2630,9,37,0,1,1
7778,60,4908,0,6,2967,2033,18,65,1,0,1
7779,24,3207,0,45,71,2887,12,34,0,1,1
7780,36,3604,0,50,272,3912,6,40,0,1,1
7781,60,6711,1,9,1014,663,10,0,0,0,1
7782,12,5706,0,39,1795,5658,10,27,0,1,1
7783,36,3003,0,35,1819,4381,4,65,0,1,1
7784,60,4509,0,13,721,1612,21,23,0,1,1
7785,60,3900,0,0,0,0,1,50,0,1,1
7786,36,2905,0,26,912,2419,4,36,0,1,1
7787,36,6002,3,23,184,1173,10,13,0,0,1
7788,60,5407,3,39,251,5274,10,49,1,0,1
7789,24,3508,1,24,11,2489,3,35,0,1,1
7790,84,3506,1,31,3784,3050,16,25,0,0,1
7791,12,5703,0,20,4204,2401,12,35,0,1,1
7792,36,3503,0,0,0,0,0,26,0,1,1
7793,60,4804,0,36,3222,2724,18,47,0,1,1
7794,36,2802,0,7,3434,2816,10,52,1,1,1
7795,48,5708,0,46,5546,7265,16,70,0,1,1
7796,60,4411,0,23,1966,14408,10,130,1,0,1
7797,72,3603,3,35,981,2643,5,77,1,0,1
7798,60,4300,2,32,928,2930,17,54,1,1,1
7799,36,4106,1,56,362,3346,10,48,0,0,1
7800,24,4804,2,20,776,1210,10,10,0,1,1
7801,36,3308,0,9,11860,5115,11,34,0,1,1
7802,72,4604,3,105,1051,6520,10,81,1,1,1
7803,36,2707,0,30,1508,4521,9,25,0,0,1
7804,42,3005,6,43,1320,3150,10,56,0,0,1
7805,48,5209,0,18,1976,2846,9,37,0,1,1
7806,6,2005,2,37,130,1475,20,18,0,0,1
7807,12,4810,0,40,269,2182,16,13,0,1,1
7808,60,2503,1,31,1030,5086,7,33,0,1,1
7809,60,6802,0,36,1540,3290,17,24,1,0,1
7810,12,5504,1,51,1771,7189,1,10,0,0,1
7811,48,2811,1,17,217,2401,3,33,0,0,1
7812,12,3509,5,40,352,3019,10,53,0,0,1
7813,60,3501,2,21,272,2202,12,33,0,1,1
7814,24,3606,1,39,912,3805,4,42,0,0,1
7815,48,3804,0,11,18630,3043,14,33,0,1,1
7816,60,4410,0,21,2050,5881,12,66,1,1,1
7817,60,2510,0,12,113,618,10,23,0,0,1
7818,60,2909,0,42,596,4544,3,52,0,1,1
7819,21,2904,0,24,256,3517,12,40,0,0,1
7820,36,4104,0,43,283,2783,2,37,0,1,1
7821,48,3103,4,27,488,3278,15,44,0,1,1
7822,48,6007,2,36,2277,7021,6,68,1,1,1
7823,18,4501,0,6,35,567,17,23,0,1,1
7824,36,4800,0,22,447,2116,13,31,0,1,1
7825,60,4311,2,59,1317,2705,8,41,1,0,1
7826,36,4001,0,24,109,1895,17,26,1,1,1
7827,12,2803,4,18,614,2137,11,23,0,0,1
7828,120,4410,6,5,5479,86,10,60,1,0,1
7829,12,5311,0,10,3224,2541,10,32,1,1,1
7830,60,3007,1,7,1024,1541,3,86,1,1,1
7831,60,4103,0,30,2803,5946,15,62,1,1,1
7832,60,5701,6,45,1863,2419,14,48,0,0,1
7833,36,3607,0,25,1036,3201,9,30,0,1,1
7834,60,4907,0,25,1035,1187,10,58,1,1,1
7835,48,5403,0,36,7381,13455,10,113,0,1,1
7836,60,3804,0,18,1078,4101,9,82,1,0,1
7837,48,6011,0,28,1330,3749,10,27,0,1,1
7838,60,2808,1,9,548,2123,10,52,1,1,1
7839,18,5202,0,35,2916,3459,7,34,0,1,1
7840,60,4600,0,59,3470,6636,6,58,0,1,1
7841,60,3900,3,30,4486,6968,11,81,0,0,1
7842,120,3006,0,65,1235,4226,6,30,0,1,1
7843,9,3310,1,37,672,2054,7,30,0,0,1
7844,36,5205,4,29,374,2943,10,48,0,1,1
7845,60,3409,0,17,1131,2790,10,50,0,1,1
7846,36,4910,0,82,426,4522,17,68,1,1,1
7847,60,5411,1,50,1272,2175,10,22,0,0,1
7848,60,3904,0,43,73,3226,4,39,0,0,1
7849,36,4609,2,94,2268,13772,1,145,0,1,1
7850,60,4302,2,42,725,5058,10,53,0,0,1
7851,36,3702,0,83,7187,3596,10,33,0,1,1
7852,36,5611,0,44,3708,3412,10,32,0,1,1
7853,36,5201,0,54,1416,5067,10,86,0,1,1
7854,48,3204,0,36,373,3069,4,47,0,1,1
7855,60,3411,5,28,115,3615,6,45,0,0,1
7856,36,3802,0,31,1544,4769,18,58,0,1,1
7857,18,5202,6,30,28,4189,10,34,0,1,1
7858,24,5402,0,31,108,3126,10,31,1,1,1
7859,24,3210,0,0,0,0,4,98,0,1,1
7860,60,2311,0,38,3511,2372,8,32,0,1,1
7861,36,4701,0,24,3779,3823,18,30,0,1,1
7862,12,3001,0,37,514,1872,3,25,0,1,1
7863,60,2900,2,23,77,4338,4,27,0,0,1
7864,36,3808,0,14,3318,2842,10,14,0,1,1
7865,60,5402,1,40,2320,4237,10,32,0,0,1
7866,60,2410,0,10,13648,2414,16,37,1,1,1
7867,24,2700,1,10,65,1208,9,21,0,1,1
7868,120,6508,0,12,53,683,11,14,1,0,1
7869,60,5004,6,45,81,1984,15,35,0,0,1
7870,60,6000,0,14,2302,3103,10,40,0,1,1
7871,60,3105,1,41,703,2175,11,30,0,1,1
7872,60,6001,1,44,3754,7137,8,79,0,0,1
7873,120,4105,0,16,2984,10118,15,140,0,1,1
7874,60,4811,0,30,5804,5406,14,47,0,1,1
7875,36,3304,0,84,3856,6385,10,34,0,1,1
7876,36,4804,0,41,384,3220,10,39,0,1,1
7877,48,3701,3,31,995,1967,14,27,0,1,1
7878,12,3907,0,35,517,4452,6,39,0,1,1
7879,120,5200,0,18,273,1666,15,10,0,0,1
7880,60,3501,0,18,1433,2840,12,31,0,1,1
7881,18,3511,1,32,48,1372,6,7,0,0,1
7882,48,4308,0,19,57,2152,17,26,0,1,1
7883,18,3803,0,113,11,5192,10,37,0,1,1
7884,60,3209,4,38,328,2801,14,40,0,0,1
7885,60,4500,0,27,2124,3148,3,43,0,1,1
7886,24,2705,6,21,259,2124,1,31,0,0,1
7887,60,5508,0,0,0,0,8,0,0,0,1
7888,60,5102,0,16,469,3671,6,20,0,1,1
7889,48,5804,0,26,16906,2933,10,35,1,1,1
7890,48,4702,0,19,10063,2528,17,37,0,1,1
7891,12,5602,0,35,273,4473,9,18,0,1,1
7892,60,6204,0,46,7336,5002,10,33,0,1,1
7893,24,2611,0,9,7674,1868,19,23,0,1,1
7894,60,3911,0,20,30602,4066,16,52,0,1,1
7895,48,3205,0,11,1227,2445,14,34,0,1,1
7896,60,4010,0,17,30,4192,12,56,1,0,1
7897,12,3101,0,24,522,2334,11,34,0,1,1
7898,60,3709,0,48,2849,8277,9,46,0,1,1
7899,48,4500,2,60,1274,5142,2,67,0,1,1
7900,36,3400,0,14,1516,3593,4,32,0,1,1
7901,48,2606,5,35,68,2285,10,13,0,1,1
7902,60,5701,0,0,0,0,14,40,0,1,1
7903,48,6503,0,25,1973,9634,11,145,0,0,1
7904,48,5105,0,20,1299,2471,11,38,0,1,1
7905,60,2708,0,7,523,694,9,51,1,1,1
7906,12,2903,0,32,2629,3887,2,68,0,0,1
7907,60,5010,0,94,1182,8611,10,100,0,1,1
7908,36,5102,3,30,414,4558,10,67,1,1,1
7909,24,2710,2,48,526,3139,10,30,0,1,1
7910,72,5411,2,41,3943,6272,10,127,1,0,1
7911,24,2600,0,41,1129,3355,5,43,0,1,1
7912,18,3705,0,28,1162,3631,4,25,0,1,1
7913,24,4907,0,15,574,1219,3,21,0,1,1
7914,60,4607,0,4,2037,1605,10,52,0,1,1
7915,60,4803,6,16,1201,1781,17,40,1,0,1
7916,48,6402,1,14,2494,1413,28,18,0,0,1
7917,60,2609,6,26,238,1813,5,10,0,0,1
7918,30,3909,6,18,236,1631,11,37,0,1,1
7919,24,2909,1,46,1035,4136,9,64,0,1,1
7920,60,3003,0,1,17405,8333,11,62,0,1,1
7921,60,5101,0,8,9180,2968,21,42,0,1,1
7922,60,3810,1,27,2453,2891,13,45,1,0,1
7923,36,3611,0,10,1622,851,7,35,0,0,1
7924,24,5502,0,38,9202,1247,10,34,0,1,1
7925,12,2409,0,8,8731,279,11,15,0,1,1
7926,24,4300,1,19,909,3270,10,74,0,0,1
7927,48,3702,0,0,0,0,0,79,0,1,1
7928,60,3205,0,117,1514,2796,11,24,0,0,1
7929,48,4500,0,64,2783,4987,10,78,0,1,1
7930,60,4901,0,42,234,3792,17,45,0,1,1
7931,24,4711,3,38,705,3611,17,37,0,1,1
7932,30,4606,5,36,460,3620,10,41,0,0,1
7933,30,3102,1,17,922,2153,17,58,1,1,1
7934,9,2109,1,46,371,2929,11,42,0,1,1
7935,60,4003,4,42,1625,3504,11,44,0,1,1
7936,36,2806,5,42,143,2424,11,27,0,1,1
7937,60,5108,0,26,379,2801,8,38,1,1,1
7938,60,4910,0,14,465,1613,10,17,0,1,1
7939,33,4000,0,22,815,2619,5,38,0,1,1
7940,96,5408,3,17,1129,2587,10,14,0,1,1
7941,36,2610,0,0,0,0,0,61,1,1,1
7942,24,3603,0,23,113,2081,3,41,0,1,1
7943,36,2110,0,24,271,2222,5,27,0,1,1
7944,12,5102,5,5,38,33,22,32,0,1,1
7945,24,5200,3,62,1680,4157,14,45,1,0,1
7946,60,4402,5,28,1088,6565,9,108,1,0,1
7947,24,3110,0,36,321,2403,4,32,0,1,1
7948,24,3107,1,32,1051,4039,9,48,0,1,1
7949,12,3404,3,11,390,1511,15,22,0,1,1
7950,24,5200,1,50,762,4105,18,53,0,1,1
7951,48,5707,6,19,26,1521,15,17,0,0,1
7952,36,2604,1,11,3796,1894,3,17,0,0,1
7953,24,4501,0,21,960,3314,9,48,0,1,1
7954,36,3600,1,90,548,8237,13,75,1,0,1
7955,24,4600,6,35,370,4756,11,55,0,1,1
7956,36,3108,0,20,284,2412,11,36,0,1,1
7957,60,5602,0,43,2725,3659,3,37,1,1,1
7958,21,3107,0,21,1334,3623,3,60,1,1,1
7959,24,3908,2,52,9,5537,9,70,0,1,1
7960,36,5504,0,34,1404,3957,10,55,1,1,1
7961,84,3800,1,23,205,7502,10,30,0,0,1
7962,120,3103,5,36,707,4456,5,70,0,0,1
7963,84,2908,2,8,734,769,11,15,0,0,1
7964,24,4002,0,46,7234,3821,17,36,0,1,1
7965,60,4503,3,44,3276,4146,10,50,0,0,1
7966,24,5301,0,20,467,1095,9,12,0,1,1
7967,21,5309,3,40,991,4351,14,45,0,1,1
7968,24,6004,6,29,1601,3315,11,31,0,0,1
7969,48,4103,0,11,382,1145,10,22,0,1,1
7970,36,3902,0,69,466,4103,3,45,0,1,1
7971,60,4007,0,31,1256,4513,13,13,0,0,1
7972,36,5910,0,45,11580,8817,4,161,1,1,1
7973,120,3901,3,42,1672,8963,10,94,1,1,1
7974,180,5606,0,18,103,1036,9,20,1,0,1
7975,60,4807,5,26,502,1079,10,35,1,0,1
7976,120,3502,0,9,352,804,13,20,0,0,1
7977,60,3210,0,37,9949,5575,9,40,0,1,1
7978,36,4300,0,46,1431,8316,16,107,0,1,1
7979,48,5007,0,0,0,0,9,0,0,0,1
7980,18,3206,0,27,427,2754,6,69,1,0,1
7981,12,3410,5,20,74,1703,16,19,0,1,1
7982,12,5310,1,121,4903,17018,17,106,1,1,1
7983,15,3002,3,20,576,2447,2,38,0,1,1
7984,42,5906,0,21,488,2779,16,37,0,0,1
7985,12,4005,5,32,813,2218,14,22,1,0,1
7986,60,3009,3,15,390,3398,9,47,1,0,1
7987,60,6504,0,10,1366,2555,16,26,1,0,1
7988,48,2704,0,18,1545,2150,9,14,0,0,1
7989,24,4402,0,37,732,3781,17,44,0,1,1
7990,60,2909,0,26,346,2534,6,28,0,1,1
7991,24,4608,6,34,323,3602,10,41,1,1,1
7992,24,4502,2,45,995,4038,16,30,0,1,1
7993,12,5904,0,0,0,0,16,71,0,1,1
7994,60,5409,0,25,3816,3700,9,52,1,1,1
7995,9,3710,1,7,1007,132,2,10,0,0,1
7996,60,4405,0,60,993,3985,8,50,0,1,1
7997,60,5409,0,0,0,0,0,29,1,1,1
7998,36,4902,0,24,11200,10063,10,40,0,1,1
7999,60,3502,0,34,1522,8372,3,71,1,1,1
8000,24,6506,0,49,380,4529,16,23,0,1,1
8001,60,3905,4,65,4354,6121,8,71,1,0,1
8002,60,4700,0,21,15,2462,14,40,1,1,1
8003,24,3210,3,21,593,1316,3,10,0,0,1
8004,48,5104,0,34,3134,20886,0,48,0,1,1
8005,36,4801,3,43,1414,4229,10,44,1,0,1
8006,60,4307,4,38,4124,4942,13,92,1,0,1
8007,24,2407,0,23,984,2757,3,39,0,1,1
8008,24,4406,2,15,883,1756,5,32,0,0,1
8009,60,2510,6,31,410,4281,6,45,0,1,1
8010,48,2510,3,41,1379,3854,17,47,0,1,1
8011,60,4800,0,102,2462,8178,18,94,0,1,1
8012,36,3303,1,49,434,3168,2,70,1,1,1
8013,84,5011,4,22,11665,3006,10,64,1,0,1
8014,48,3104,0,6,3642,517,14,67,1,1,1
8015,12,3203,0,41,134,2417,4,35,0,1,1
8016,36,2500,2,24,202,1144,1,14,1,1,1
8017,60,3307,0,35,77,2875,8,77,1,1,1
8018,12,4701,0,28,272,2620,16,29,0,1,1
8019,36,3211,0,25,2462,4439,12,26,0,1,1
8020,48,5504,5,21,883,783,9,5,0,0,1
8021,36,3904,0,35,267,3309,4,48,0,1,1
8022,12,6611,0,3,1502,1228,10,20,0,1,1
8023,36,5709,1,47,1228,3104,8,112,1,1,1
8024,36,3809,0,14,744,927,15,55,1,1,1
8025,60,3609,4,75,380,3330,2,37,0,1,1
8026,60,5210,0,27,1222,3752,10,59,0,1,1
8027,12,4304,3,15,504,871,10,23,0,1,1
8028,12,4805,3,8,843,452,18,20,0,1,1
8029,60,4511,1,41,939,4342,10,79,0,0,1
8030,120,3305,0,29,2462,2980,10,81,1,1,1
8031,60,2608,0,0,0,0,8,29,0,1,1
8032,12,3400,0,31,1822,4732,7,53,0,1,1
8033,60,3711,0,77,1941,7246,4,62,0,1,1
8034,12,3706,0,36,437,3361,14,44,0,0,1
8035,60,5602,6,4,9201,569,10,65,0,0,1
8036,42,3505,0,0,0,0,2,72,1,0,1
8037,36,5711,4,30,461,1735,9,23,0,1,1
8038,21,2601,0,23,402,3826,4,32,0,1,1
8039,60,3610,0,20,23615,25128,5,278,0,1,1
8040,48,4004,0,51,1238,5164,10,50,0,1,1
8041,60,5009,1,50,1218,1729,10,24,0,1,1
8042,30,2508,1,27,1129,1954,1,61,1,1,1
8043,60,6005,0,45,722,2662,10,30,0,1,1
8044,36,4902,1,19,4783,3794,13,90,0,1,1
8045,12,3003,2,26,417,2657,7,34,0,1,1
8046,30,2509,0,23,519,2743,15,32,0,0,1
8047,12,2604,0,22,741,2957,10,43,0,1,1
8048,12,4000,0,25,91,2644,10,33,0,1,1
8049,12,2009,4,20,40,1715,4,32,0,1,1
8050,36,4308,0,32,1621,4086,18,60,0,1,1
8051,60,3104,0,28,6818,4564,10,60,0,1,1
